epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.7784431137724551,0.7386363636363636,0.8227848101265823,0.5220125786163522,0.7033898305084746,0.415,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8460342146189737,0.8318042813455657,0.8607594936708861,0.349809885931559,0.7301587301587301,0.23,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8412942989214176,0.8198198198198198,0.8639240506329114,0.41304347826086957,0.75,0.285,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8382126348228044,0.8168168168168168,0.8607594936708861,0.46478873239436624,0.7857142857142857,0.33,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
