epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8259587020648967,0.7734806629834254,0.8860759493670886,0.42696629213483145,0.8507462686567164,0.285,0.806060606060606,0.7228260869565217,0.910958904109589,incel-bert-base-multilingual-cased-1000k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.859304084720121,0.8231884057971014,0.8987341772151899,0.42145593869731807,0.9016393442622951,0.275,0.8335974643423137,0.775811209439528,0.9006849315068494,incel-bert-base-multilingual-cased-1000k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8540372670807453,0.8384146341463414,0.870253164556962,0.4386617100371747,0.855072463768116,0.295,0.8506493506493508,0.808641975308642,0.8972602739726028,incel-bert-base-multilingual-cased-1000k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8628659476117103,0.8408408408408409,0.8860759493670886,0.48,0.88,0.33,0.8376623376623377,0.7962962962962963,0.8835616438356164,incel-bert-base-multilingual-cased-1000k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
