epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8401826484018264,0.8093841642228738,0.8734177215189873,0.12903225806451613,0.8235294117647058,0.07,0.8304278922345484,0.7728613569321534,0.8972602739726028,incel-bert-base-multilingual-cased-1000k_english,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8492307692307692,0.8263473053892215,0.8734177215189873,0.11267605633802816,0.9230769230769231,0.06,0.8397435897435899,0.7891566265060241,0.8972602739726028,incel-bert-base-multilingual-cased-1000k_english,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8492307692307692,0.8263473053892215,0.8734177215189873,0.17857142857142858,0.8333333333333334,0.1,0.8389154704944178,0.7850746268656716,0.9006849315068494,incel-bert-base-multilingual-cased-1000k_english,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.852760736196319,0.8273809523809523,0.879746835443038,0.12903225806451613,0.8235294117647058,0.07,0.823529411764706,0.7685459940652819,0.886986301369863,incel-bert-base-multilingual-cased-1000k_english,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
