epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.7976190476190476,0.7528089887640449,0.8481012658227848,0.5000000000000001,0.6810344827586207,0.395,0.785824345146379,0.7142857142857143,0.8732876712328768,incel-bert-base-multilingual-cased-10k_italian,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8229665071770336,0.8295819935691319,0.8164556962025317,0.2975206611570248,0.8571428571428571,0.18,0.8211243611584328,0.8169491525423729,0.8253424657534246,incel-bert-base-multilingual-cased-10k_italian,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8375558867362146,0.7915492957746478,0.8892405063291139,0.546031746031746,0.7478260869565218,0.43,0.8412698412698412,0.7840236686390533,0.9075342465753424,incel-bert-base-multilingual-cased-10k_italian,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8384146341463415,0.8088235294117647,0.870253164556962,0.47945205479452063,0.7608695652173914,0.35,0.8534201954397393,0.8136645962732919,0.8972602739726028,incel-bert-base-multilingual-cased-10k_italian,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
