epoch,train_loss,val_loss,val_f1,val_prec,val_rec,test_loss,test_f1,test_prec,test_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
3.0,0.43108290433883667,0.33976709842681885,0.8115942028985508,0.8262295081967214,0.7974683544303798,0.33832666277885437,0.8091872791519434,0.8357664233576643,0.7842465753424658,CNN,10926,"davidson(3642)
train_incelsis(3642)
hateval_train(3642)",dev_incelsis(780),test_incelsis(781),3
3.0,0.4407808482646942,0.33749040961265564,0.8163265306122449,0.8099688473520249,0.8227848101265823,0.3453734219074249,0.8067226890756303,0.7920792079207921,0.821917808219178,CNN,10926,"davidson(3642)
train_incelsis(3642)
hateval_train(3642)",dev_incelsis(780),test_incelsis(781),3
3.0,0.4322037696838379,0.32818707823753357,0.8125937031484259,0.7720797720797721,0.8575949367088608,0.3651626706123352,0.7980769230769231,0.75,0.8527397260273972,CNN,10926,"davidson(3642)
train_incelsis(3642)
hateval_train(3642)",dev_incelsis(780),test_incelsis(781),3
3.0,0.4308299124240875,0.34875327348709106,0.7993019197207679,0.8910505836575876,0.7246835443037974,0.3435901701450348,0.7819548872180451,0.8666666666666667,0.7123287671232876,CNN,10926,"davidson(3642)
train_incelsis(3642)
hateval_train(3642)",dev_incelsis(780),test_incelsis(781),3
3.0,0.4372643828392029,0.3426115810871124,0.8047538200339559,0.8681318681318682,0.75,0.3347662389278412,0.807142857142857,0.8432835820895522,0.773972602739726,CNN,10926,"davidson(3642)
train_incelsis(3642)
hateval_train(3642)",dev_incelsis(780),test_incelsis(781),3
