run_id,epoch,model,val_f1,val_f1_std,val_rec,val_prec,test_f1,test_f1_std,test_rec,test_prec
0,1,Incel BERT 1M,0.8543414461546618,0.012431750223156027,0.8377622377622377,0.8721523568417695,0.8206376093844236,0.012145183102100877,0.8181818181818181,0.8233183225956203
0,4,BERT base,0.830504278394945,0.006045914265460625,0.8741258741258742,0.7912657410397158,0.7961938783336858,0.011503644912974197,0.8378787878787879,0.7587127095571455
0,3,CNN,0.8102372285470878,0.015023211419900987,0.813986013986014,0.8080520953111691,0.7364693194008035,0.023928242469790303,0.7818181818181819,0.6989528146977724
