epoch,val_mse,val_mae,val_r2,test_mse,test_mae,test_r2,mse_val_mean_baseline,mse_test_mean_baseline,val_mse_baseline_diff_perc,test_mse_baseline_diff_perc,mae_val_mean_baseline,mae_test_mean_baseline,val_mae_baseline_diff_perc,test_mae_baseline_diff_perc,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,188.62908365833107,10.01098752277807,0.3631216570301231,181.18505328118823,9.951300463753498,0.3674555581551794,296.1775757340407,286.4384560122932,0.6368783429698769,0.6325444418448207,13.277156611428303,13.166433252449137,0.7540008614616415,0.7558083706460457,incel-bert-base-uncased-1000k_english,156095,"unknown(155907)
train_incelsis(134)
dev_incelsis(32)
test_incelsis(22)","unknown(33412)
train_incelsis(25)
dev_incelsis(8)
test_incelsis(4)","unknown(33409)
train_incelsis(25)
dev_incelsis(12)
test_incelsis(4)",scores
2.0,192.70829635976142,10.414546759120844,0.34934879562655297,186.27614357681165,10.359199178544952,0.34968179143928513,296.1775757340407,286.4384560122932,0.650651204373447,0.6503182085607149,13.277156611428303,13.166433252449137,0.7843958660664234,0.7867885690772023,incel-bert-base-uncased-1000k_english,156095,"unknown(155907)
train_incelsis(134)
dev_incelsis(32)
test_incelsis(22)","unknown(33412)
train_incelsis(25)
dev_incelsis(8)
test_incelsis(4)","unknown(33409)
train_incelsis(25)
dev_incelsis(12)
test_incelsis(4)",scores
3.0,195.4963625821657,9.997248183226246,0.3399353003087714,188.5056113569724,9.94426826214751,0.3418983820074697,296.1775757340407,286.4384560122932,0.6600646996912286,0.6581016179925303,13.277156611428303,13.166433252449137,0.7529660510761108,0.7552742699164742,incel-bert-base-uncased-1000k_english,156095,"unknown(155907)
train_incelsis(134)
dev_incelsis(32)
test_incelsis(22)","unknown(33412)
train_incelsis(25)
dev_incelsis(8)
test_incelsis(4)","unknown(33409)
train_incelsis(25)
dev_incelsis(12)
test_incelsis(4)",scores
4.0,203.51690406821606,10.292702585742532,0.3128551222562216,196.2505486708701,10.243322304905524,0.31485963371326264,296.1775757340407,286.4384560122932,0.6871448777437784,0.6851403662867375,13.277156611428303,13.166433252449137,0.7752188881227096,0.7779876378441463,incel-bert-base-uncased-1000k_english,156095,"unknown(155907)
train_incelsis(134)
dev_incelsis(32)
test_incelsis(22)","unknown(33412)
train_incelsis(25)
dev_incelsis(8)
test_incelsis(4)","unknown(33409)
train_incelsis(25)
dev_incelsis(12)
test_incelsis(4)",scores
1.0,203.51690406821606,10.292702585742532,0.3128551222562216,196.2505486708701,10.243322304905524,0.31485963371326264,296.1775757340407,286.4384560122932,0.6871448777437784,0.6851403662867375,13.277156611428303,13.166433252449137,0.7752188881227096,0.7779876378441463,incel-bert-base-uncased-1000k_english,156095,"unknown(155907)
train_incelsis(134)
dev_incelsis(32)
test_incelsis(22)","unknown(33412)
train_incelsis(25)
dev_incelsis(8)
test_incelsis(4)","unknown(33409)
train_incelsis(25)
dev_incelsis(12)
test_incelsis(4)",scores
