run_id,epoch,model,val_f1,val_f1_std,val_rec,val_prec,test_f1,test_f1_std,test_rec,test_prec
17,4,Incel mBERT 1M IT-EN,0.773204545498124,0.007723497556227036,0.756989247311828,0.790157414022815,0.5522669425516984,0.04927214996159681,0.4041450777202072,0.8855505168177581
17,4,mBERT base,0.7643350909557258,0.022322828832172736,0.7494623655913978,0.7808339335486358,0.21367408544924382,0.10178471537870241,0.127461139896373,0.8132462664436616
