epoch,train_loss,val_loss,val_f1,val_prec,val_rec,test_loss,test_f1,test_prec,test_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
3.0,0.22081808745861053,0.3062155842781067,0.7065217391304348,0.7142857142857143,0.6989247311827957,0.2540225088596344,0.7705882352941176,0.7572254335260116,0.7844311377245509,CNN,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
3.0,0.22312095761299133,0.3455222547054291,0.664576802507837,0.7969924812030075,0.5698924731182796,0.28268906474113464,0.7317073170731706,0.875,0.6287425149700598,CNN,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
3.0,0.22489425539970398,0.30921706557273865,0.7014492753623189,0.7610062893081762,0.6505376344086021,0.24110625684261322,0.7826086956521738,0.8129032258064516,0.7544910179640718,CNN,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
3.0,0.21456828713417053,0.2985072731971741,0.7411444141689373,0.7513812154696132,0.7311827956989247,0.24725528061389923,0.7701149425287356,0.7403314917127072,0.8023952095808383,CNN,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
3.0,0.2166338413953781,0.35440346598625183,0.6956521739130435,0.8235294117647058,0.6021505376344086,0.2705293297767639,0.7524752475247526,0.8382352941176471,0.6826347305389222,CNN,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
