epoch,train_loss,val_loss,val_f1,val_prec,val_rec,test_loss,test_f1,test_prec,test_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.5905679144422736,0.3058257008693656,0.8285229202037352,0.8937728937728938,0.7721518987341772,0.30099329306763045,0.8216216216216217,0.8669201520912547,0.7808219178082192,bert-base-uncased-hatexplain,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
2.0,0.2521906073384902,0.2938573391994043,0.8518518518518519,0.8313253012048193,0.8734177215189873,0.3062212826798157,0.8347245409015025,0.8143322475570033,0.8561643835616438,bert-base-uncased-hatexplain,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
3.0,0.18265435530542673,0.3221101111599377,0.855263157894737,0.8904109589041096,0.8227848101265823,0.3283567397228005,0.8535714285714285,0.8917910447761194,0.8184931506849316,bert-base-uncased-hatexplain,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
4.0,0.14115318497479484,0.3467784234303601,0.8442367601246106,0.8312883435582822,0.8575949367088608,0.34141915074872725,0.8410256410256409,0.8395904436860068,0.8424657534246576,bert-base-uncased-hatexplain,3642,train_incelsis(3642),dev_incelsis(780),test_incelsis(781),0
