epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8072837632776936,0.7755102040816326,0.8417721518987342,0.3940520446096655,0.7681159420289855,0.265,0.8083735909822866,0.7629179331306991,0.8595890410958904,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8466453674121406,0.8548387096774194,0.8386075949367089,0.20425531914893616,0.6857142857142857,0.12,0.8368055555555556,0.8485915492957746,0.8253424657534246,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8516746411483254,0.8585209003215434,0.8449367088607594,0.328125,0.75,0.21,0.852686308492201,0.8631578947368421,0.8424657534246576,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8549618320610687,0.8259587020648967,0.8860759493670886,0.4444444444444444,0.7848101265822784,0.31,0.8391376451077944,0.8135048231511254,0.8664383561643836,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
