epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8167701863354038,0.801829268292683,0.8322784810126582,0.20869565217391303,0.8,0.12,0.8090614886731391,0.7668711656441718,0.8561643835616438,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8571428571428571,0.8504672897196262,0.8639240506329114,0.20444444444444443,0.92,0.115,0.8249158249158249,0.8112582781456954,0.839041095890411,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8540372670807453,0.8384146341463414,0.870253164556962,0.2553191489361702,0.8571428571428571,0.15,0.8375209380234505,0.819672131147541,0.8561643835616438,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8549618320610687,0.8259587020648967,0.8860759493670886,0.3132530120481928,0.7959183673469388,0.195,0.8303130148270181,0.8,0.863013698630137,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
