epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8167701863354038,0.801829268292683,0.8322784810126582,0.06730769230769232,0.875,0.035,0.8322368421052633,0.8006329113924051,0.8664383561643836,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8462709284627093,0.8152492668621701,0.879746835443038,0.10328638497652581,0.8461538461538461,0.055,0.8289473684210525,0.7974683544303798,0.863013698630137,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8382126348228044,0.8168168168168168,0.8607594936708861,0.16216216216216217,0.8181818181818182,0.09,0.8428093645484949,0.8235294117647058,0.863013698630137,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8458015267175573,0.8171091445427728,0.8765822784810127,0.15315315315315317,0.7727272727272727,0.085,0.8369028006589787,0.8063492063492064,0.8698630136986302,incel-bert-base-multilingual-cased-10k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
