epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.7767584097859327,0.7514792899408284,0.8037974683544303,0.540880503144654,0.7288135593220338,0.43,0.7987012987012988,0.7592592592592593,0.8424657534246576,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8452012383900929,0.8272727272727273,0.8639240506329114,0.33201581027667987,0.7924528301886793,0.21,0.8225538971807629,0.797427652733119,0.8493150684931506,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.8328267477203648,0.8011695906432749,0.8670886075949367,0.5114754098360655,0.7428571428571429,0.39,0.8462809917355372,0.8178913738019169,0.8767123287671232,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.833592534992224,0.8195718654434251,0.8481012658227848,0.48630136986301364,0.7717391304347826,0.355,0.8410596026490067,0.8141025641025641,0.8698630136986302,bert-base-multilingual-cased,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
