ID,Epoch,Model,Val F1,Val F1 St.Dev,Val Rec,Val Prec,Test F1,Test F1 St.Dev,Test Rec,Test Prec
-1,0,BERT base,0.41853067988229753,0.22151427317516978,0.6341772151898735,0.3890935049135138,0.39741736672780126,0.2063339995687608,0.6335616438356164,0.3682921188347747
-1,0,Incel BERT 1M,0.3820510751609095,0.1938225704212247,0.4708860759493671,0.47932911751011975,0.3762131304246715,0.1813547094153608,0.488013698630137,0.36432807623261315
