epoch,val_f1,val_prec,val_rec,test_f1,test_prec,test_rec,test_incels_f1,test_incels_prec,test_incels_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
1.0,0.8145896656534954,0.783625730994152,0.8481012658227848,0.39552238805970147,0.7794117647058824,0.265,0.8197767145135567,0.7671641791044777,0.8801369863013698,incel-bert-base-multilingual-cased-100k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
2.0,0.8509984639016897,0.826865671641791,0.8765822784810127,0.2583333333333333,0.775,0.155,0.8229508196721312,0.789308176100629,0.8595890410958904,incel-bert-base-multilingual-cased-100k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
3.0,0.859784283513097,0.8378378378378378,0.8829113924050633,0.37065637065637064,0.8135593220338984,0.24,0.8306709265175719,0.7784431137724551,0.8904109589041096,incel-bert-base-multilingual-cased-100k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
4.0,0.8637059724349158,0.8367952522255193,0.8924050632911392,0.3863636363636364,0.796875,0.255,0.8252427184466019,0.7822085889570553,0.8732876712328768,incel-bert-base-multilingual-cased-100k_multi,3642,train_incelsis(3642),dev_incelsis(780),test_fdb_500(500),17
