epoch,train_loss,val_loss,val_f1,val_prec,val_rec,test_loss,test_f1,test_prec,test_rec,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
3.0,0.432570219039917,0.544541597366333,0.6440677966101696,0.6934306569343066,0.6012658227848101,0.5514392852783203,0.6463620981387479,0.6387959866220736,0.6541095890410958,CNN,21848,"train_davidson(17348)
train_hateval_2019_english(4500)",dev_incelsis(780),test_incelsis(781),5
3.0,0.43030500411987305,0.6084761023521423,0.5093945720250522,0.7484662576687117,0.3860759493670886,0.5635682940483093,0.5363825363825363,0.6825396825396826,0.4417808219178082,CNN,21848,"train_davidson(17348)
train_hateval_2019_english(4500)",dev_incelsis(780),test_incelsis(781),5
3.0,0.43443456292152405,0.5869751572608948,0.5566600397614313,0.7486631016042781,0.4430379746835443,0.5597484111785889,0.5697211155378485,0.680952380952381,0.4897260273972603,CNN,21848,"train_davidson(17348)
train_hateval_2019_english(4500)",dev_incelsis(780),test_incelsis(781),5
3.0,0.435941606760025,0.5696365237236023,0.484472049689441,0.7005988023952096,0.370253164556962,0.5338335037231445,0.5544147843942505,0.6923076923076923,0.4623287671232877,CNN,21848,"train_davidson(17348)
train_hateval_2019_english(4500)",dev_incelsis(780),test_incelsis(781),5
3.0,0.4320831000804901,0.5801244378089905,0.5,0.7093023255813954,0.3860759493670886,0.535530686378479,0.5454545454545454,0.6875,0.4520547945205479,CNN,21848,"train_davidson(17348)
train_hateval_2019_english(4500)",dev_incelsis(780),test_incelsis(781),5
