epoch,train_loss,dev_loss,dev_f1,dev_precision,dev_recall,test_loss,test_f1,test_precision,test_recall,model,train_len,train_set(s),dev_set(s),test_set(s),run_id
3.0,0.25522276759147644,0.3175923228263855,0.8315629742033384,0.7988338192419825,0.8670886075949367,0.3500494658946991,0.8071895424836601,0.771875,0.8458904109589042,CNN,11134,"df_stormfront_train(7492)
train_incelsis(3642)",dev_incelsis(780),test_incelsis(781),15
3.0,0.24251654744148254,0.3114318549633026,0.8120805369127516,0.8642857142857143,0.7658227848101266,0.3418826758861542,0.7934782608695651,0.8423076923076923,0.75,CNN,11134,"df_stormfront_train(7492)
train_incelsis(3642)",dev_incelsis(780),test_incelsis(781),15
3.0,0.2616121768951416,0.3057239353656769,0.8165869218500796,0.8231511254019293,0.810126582278481,0.34362053871154785,0.8093645484949834,0.7908496732026143,0.8287671232876712,CNN,11134,"df_stormfront_train(7492)
train_incelsis(3642)",dev_incelsis(780),test_incelsis(781),15
3.0,0.24087560176849365,0.3386884331703186,0.7858347386172008,0.8411552346570397,0.7373417721518988,0.33403247594833374,0.7992895204262876,0.8302583025830258,0.7705479452054794,CNN,11134,"df_stormfront_train(7492)
train_incelsis(3642)",dev_incelsis(780),test_incelsis(781),15
3.0,0.2724360525608063,0.3121627867221832,0.8400000000000001,0.8173652694610778,0.8639240506329114,0.32745271921157837,0.826797385620915,0.790625,0.8664383561643836,CNN,11134,"df_stormfront_train(7492)
train_incelsis(3642)",dev_incelsis(780),test_incelsis(781),15
